id,user_id,report_date,training_summary,training_reflection,condition_note,other_note,created_at,updated_at,deleted_at
1305,13,2025-10-23,自己分析ワークショップ,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,良好な状態で訓練できた。,,2025-10-23 16:30:00,2025-10-23 16:06:00,
1306,14,2025-10-23,自己分析ワークショップ,もう少し時間をかけて学びたかった。,良好な状態で訓練できた。,,2025-10-23 16:49:00,2025-10-23 16:25:00,
1307,15,2025-10-23,自己分析ワークショップ,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-23 16:38:00,2025-10-23 16:39:00,
1308,16,2025-10-23,自己分析ワークショップ,達成感がある一日だった。,体調は良好。,特になし,2025-10-23 16:49:00,2025-10-23 16:17:00,
1309,17,2025-10-23,プログラミング基礎（Python）を学習,集中して取り組むことができた。理解が深まった。,良好な状態で訓練できた。,,2025-10-23 16:09:00,2025-10-23 16:10:00,
1310,18,2025-10-23,企業研究と面接準備,今日学んだことを明日も継続したい。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-23 16:23:00,2025-10-23 16:12:00,
1311,19,2025-10-23,データ入力実務訓練,明日も頑張りたい。,体調は良好。,,2025-10-23 16:11:00,2025-10-23 16:08:00,
1312,20,2025-10-23,ビジネスマナー研修に参加,明日も頑張りたい。,少し疲れたが、問題なく取り組めた。,,2025-10-23 16:15:00,2025-10-23 16:39:00,
1313,21,2025-10-23,プログラミング基礎（Python）を学習,復習が必要だと感じた。,体調良好。集中できた。,,2025-10-23 16:18:00,2025-10-23 16:30:00,
1314,22,2025-10-23,Excel・Wordの実践演習,他の利用者と協力して取り組めた。,体調良好。集中できた。,,2025-10-23 16:21:00,2025-10-23 16:31:00,
1315,23,2025-10-23,業務効率化ツールの学習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,少し疲れたが、問題なく取り組めた。,,2025-10-23 16:21:00,2025-10-23 16:02:00,
1316,24,2025-10-23,ビジネスマナー研修に参加,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-10-23 16:53:00,2025-10-23 16:58:00,
1317,25,2025-10-23,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,体調良好。集中できた。,特になし,2025-10-23 16:02:00,2025-10-23 16:08:00,
1318,1,2025-10-24,自己分析ワークショップ,もう少し時間をかけて学びたかった。,,,2025-10-24 16:13:00,2025-10-24 16:42:00,
1319,2,2025-10-24,企業研究と面接準備,復習が必要だと感じた。,特に問題なし。,,2025-10-24 16:55:00,2025-10-24 16:35:00,
1320,3,2025-10-24,Excel・Wordの実践演習,講師の説明が分かりやすく、理解しやすかった。,特に問題なし。,,2025-10-24 16:32:00,2025-10-24 16:45:00,
1321,4,2025-10-24,Excel・Wordの実践演習,もう少し時間をかけて学びたかった。,,,2025-10-24 16:38:00,2025-10-24 16:11:00,
1322,5,2025-10-24,ビジネスマナー研修に参加,実践的な内容で、就職後に役立ちそう。,良好な状態で訓練できた。,,2025-10-24 16:36:00,2025-10-24 16:05:00,
1323,6,2025-10-24,企業研究と面接準備,他の利用者と協力して取り組めた。,体調は良好。,,2025-10-24 16:45:00,2025-10-24 16:32:00,
1324,7,2025-10-24,自己分析ワークショップ,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-10-24 16:15:00,2025-10-24 16:51:00,
1325,8,2025-10-24,履歴書・職務経歴書の作成,集中して取り組むことができた。理解が深まった。,体調は良好。,特になし,2025-10-24 17:00:00,2025-10-24 16:31:00,
1326,9,2025-10-24,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-24 16:49:00,2025-10-24 16:33:00,
1327,10,2025-10-24,履歴書・職務経歴書の作成,実践的な内容で、就職後に役立ちそう。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-24 16:16:00,2025-10-24 16:54:00,
1328,11,2025-10-24,業務効率化ツールの学習,今日学んだことを明日も継続したい。,,,2025-10-24 16:18:00,2025-10-24 16:00:00,
1329,12,2025-10-24,プログラミング基礎（Python）を学習,集中して取り組むことができた。理解が深まった。,午後は眠気があったが、最後まで頑張った。,特になし,2025-10-24 16:25:00,2025-10-24 16:42:00,
1330,14,2025-10-24,プログラミング基礎（Python）を学習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,若干の頭痛があったが、訓練には影響なし。,,2025-10-24 16:24:00,2025-10-24 16:50:00,
1331,15,2025-10-24,プログラミング基礎（Python）を学習,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,,2025-10-24 16:35:00,2025-10-24 16:49:00,
1332,16,2025-10-24,コミュニケーションスキル訓練,実践的な内容で、就職後に役立ちそう。,体調は良好。,,2025-10-24 16:31:00,2025-10-24 16:56:00,
1333,17,2025-10-24,ビジネスマナー研修に参加,他の利用者と協力して取り組めた。,体調は良好。,,2025-10-24 16:56:00,2025-10-24 16:41:00,
1334,18,2025-10-24,Excel・Wordの実践演習,講師の説明が分かりやすく、理解しやすかった。,特に問題なし。,,2025-10-24 16:54:00,2025-10-24 16:41:00,
1335,19,2025-10-24,Excel・Wordの実践演習,他の利用者と協力して取り組めた。,良好な状態で訓練できた。,,2025-10-24 16:53:00,2025-10-24 16:57:00,
1336,20,2025-10-24,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-10-24 16:03:00,2025-10-24 16:46:00,
1337,21,2025-10-24,プログラミング基礎（Python）を学習,明日も頑張りたい。,体調良好。集中できた。,,2025-10-24 16:38:00,2025-10-24 16:37:00,
1338,22,2025-10-24,Excel・Wordの実践演習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-10-24 16:07:00,2025-10-24 16:46:00,
1339,23,2025-10-24,プログラミング基礎（Python）を学習,実践的な内容で、就職後に役立ちそう。,,,2025-10-24 16:11:00,2025-10-24 16:33:00,
1340,24,2025-10-24,Excel・Wordの実践演習,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-10-24 16:34:00,2025-10-24 16:56:00,
1341,25,2025-10-24,業務効率化ツールの学習,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,,2025-10-24 16:39:00,2025-10-24 16:47:00,
1342,1,2025-10-27,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,若干の頭痛があったが、訓練には影響なし。,,2025-10-27 16:40:00,2025-10-27 16:28:00,
1343,2,2025-10-27,自己分析ワークショップ,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,,2025-10-27 16:26:00,2025-10-27 16:25:00,
1344,3,2025-10-27,履歴書・職務経歴書の作成,達成感がある一日だった。,体調良好。集中できた。,,2025-10-27 16:51:00,2025-10-27 16:05:00,
1345,4,2025-10-27,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-27 16:22:00,2025-10-27 16:54:00,
1346,5,2025-10-27,業務効率化ツールの学習,実践的な内容で、就職後に役立ちそう。,,,2025-10-27 16:16:00,2025-10-27 16:49:00,
1347,6,2025-10-27,データ入力実務訓練,集中して取り組むことができた。理解が深まった。,特に問題なし。,,2025-10-27 16:14:00,2025-10-27 16:04:00,
1348,7,2025-10-27,ビジネスマナー研修に参加,集中して取り組むことができた。理解が深まった。,特に問題なし。,,2025-10-27 17:00:00,2025-10-27 16:13:00,
1349,8,2025-10-27,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,良好な状態で訓練できた。,,2025-10-27 16:59:00,2025-10-27 16:12:00,
1350,10,2025-10-27,業務効率化ツールの学習,復習が必要だと感じた。,良好な状態で訓練できた。,,2025-10-27 16:08:00,2025-10-27 16:06:00,
1351,11,2025-10-27,Webサイト制作演習,明日も頑張りたい。,少し疲れたが、問題なく取り組めた。,,2025-10-27 16:08:00,2025-10-27 16:42:00,
1352,12,2025-10-27,自己分析ワークショップ,明日も頑張りたい。,体調は良好。,,2025-10-27 16:26:00,2025-10-27 16:46:00,
1353,13,2025-10-27,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-10-27 16:31:00,2025-10-27 16:27:00,
1354,14,2025-10-27,データ入力実務訓練,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-10-27 16:25:00,2025-10-27 16:55:00,
1355,15,2025-10-27,履歴書・職務経歴書の作成,達成感がある一日だった。,,,2025-10-27 16:13:00,2025-10-27 16:26:00,
1356,16,2025-10-27,Excel・Wordの実践演習,他の利用者と協力して取り組めた。,,,2025-10-27 16:42:00,2025-10-27 16:42:00,
1357,18,2025-10-27,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-10-27 16:25:00,2025-10-27 16:56:00,
1358,20,2025-10-27,履歴書・職務経歴書の作成,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-10-27 16:10:00,2025-10-27 16:11:00,
1359,21,2025-10-27,自己分析ワークショップ,他の利用者と協力して取り組めた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-27 16:53:00,2025-10-27 16:44:00,
1360,22,2025-10-27,Webサイト制作演習,集中して取り組むことができた。理解が深まった。,良好な状態で訓練できた。,,2025-10-27 16:12:00,2025-10-27 16:28:00,
1361,24,2025-10-27,自己分析ワークショップ,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-27 16:20:00,2025-10-27 16:10:00,
1362,25,2025-10-27,履歴書・職務経歴書の作成,達成感がある一日だった。,良好な状態で訓練できた。,,2025-10-27 16:45:00,2025-10-27 16:34:00,
1363,1,2025-10-28,業務効率化ツールの学習,集中して取り組むことができた。理解が深まった。,,,2025-10-28 16:37:00,2025-10-28 16:15:00,
1364,2,2025-10-28,コミュニケーションスキル訓練,明日も頑張りたい。,,特になし,2025-10-28 16:20:00,2025-10-28 16:21:00,
1365,3,2025-10-28,業務効率化ツールの学習,復習が必要だと感じた。,,,2025-10-28 16:27:00,2025-10-28 16:20:00,
1366,4,2025-10-28,業務効率化ツールの学習,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-28 16:35:00,2025-10-28 16:53:00,
1367,5,2025-10-28,Excel・Wordの実践演習,達成感がある一日だった。,特に問題なし。,,2025-10-28 16:34:00,2025-10-28 16:01:00,
1368,6,2025-10-28,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-10-28 17:00:00,2025-10-28 16:59:00,
1369,7,2025-10-28,企業研究と面接準備,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,特になし,2025-10-28 17:00:00,2025-10-28 16:49:00,
1370,8,2025-10-28,自己分析ワークショップ,もう少し時間をかけて学びたかった。,,,2025-10-28 16:12:00,2025-10-28 16:36:00,
1371,10,2025-10-28,ビジネスマナー研修に参加,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,,2025-10-28 16:55:00,2025-10-28 16:22:00,
1372,12,2025-10-28,自己分析ワークショップ,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,,2025-10-28 16:28:00,2025-10-28 16:05:00,
1373,13,2025-10-28,ビジネスマナー研修に参加,実践的な内容で、就職後に役立ちそう。,,,2025-10-28 16:03:00,2025-10-28 16:55:00,
1374,14,2025-10-28,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,体調良好。集中できた。,,2025-10-28 16:11:00,2025-10-28 16:16:00,
1375,16,2025-10-28,企業研究と面接準備,明日も頑張りたい。,午後は眠気があったが、最後まで頑張った。,,2025-10-28 16:28:00,2025-10-28 16:35:00,
1376,17,2025-10-28,データ入力実務訓練,もう少し時間をかけて学びたかった。,,,2025-10-28 16:40:00,2025-10-28 16:14:00,
1377,19,2025-10-28,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,特になし,2025-10-28 16:07:00,2025-10-28 16:06:00,
1378,20,2025-10-28,履歴書・職務経歴書の作成,もう少し時間をかけて学びたかった。,体調良好。集中できた。,特になし,2025-10-28 16:32:00,2025-10-28 16:25:00,
